optimizer,epoch,particle,trace,det,logdet,maxeig,mineig,eigval_coef_var,log_eigval_coef_var,log_maxeig,log_mineig
adamw,11,14,4386.21782541275,52498080.40827124,17.776287004351616,4185.4243,0.69391525,2.11486,0.7489886,8.339363,-0.36540544
adamw,11,15,4675.046537220478,108648025.25455406,18.50362429022789,4445.788,0.58991104,2.1063168,0.7449408,8.399713,-0.5277835
adamw,11,16,5350.829895466566,51004505.669131644,17.747425008565187,5154.4253,0.49467793,2.138602,0.76015234,8.547611,-0.70384836
adamw,11,17,5611.69128125906,182147170.35647675,19.020325791090727,5368.0317,0.94453436,2.1210759,0.75192344,8.588217,-0.05706321
adamw,11,18,4510.429436683655,98971908.98439543,18.410346761345863,4297.2363,0.66859734,2.1109169,0.7471224,8.365727,-0.40257326
adamw,11,19,4678.870767652988,37269342.56012791,17.43368151783943,4484.3643,0.6701567,2.125866,0.75417924,8.408352,-0.4002437
adamw,12,1,5384.071630358696,96332632.57759595,18.383318120613694,5145.084,0.56650984,2.118502,0.7507092,8.545797,-0.56826085
adamw,12,2,5472.085896193981,253025714.46198854,19.349001571536064,5223.3345,0.7938183,2.1156561,0.749365,8.560891,-0.23090069
adamw,12,3,5376.836555719376,57997659.827628314,17.875913240015507,5163.612,0.45769393,2.1308727,0.7565316,8.549392,-0.7815546
adamw,12,4,6559.973403573036,338233485.1828936,19.639247477054596,6260.7876,0.870654,2.1154544,0.74926966,8.742062,-0.13851064
adamw,12,5,4506.3225002884865,102779995.74331385,18.448101431131363,4219.006,0.32362628,2.0679169,0.72654176,8.347355,-1.128166
adamw,12,6,5552.22528386116,309085583.94378656,19.54912856221199,5279.309,0.56234264,2.1059577,0.74477035,8.57155,-0.5756439
adamw,12,7,4866.928272366524,390894220.0828592,19.783947316929698,4593.4795,0.97303045,2.087637,0.7360328,8.432393,-0.027339904
adamw,12,8,5228.937793686986,10740150.50808681,16.18949967622757,5013.4844,0.16838808,2.1268601,0.7546468,8.519886,-1.7814839
adamw,12,9,6420.871213078499,107485699.19136418,18.4928685054183,6214.521,1.076969,2.1506813,0.7657847,8.734644,0.074150644
adamw,12,10,5465.878726005554,132982574.47938116,18.705728486180305,5258.6675,1.1030748,2.135465,0.7586844,8.567633,0.09810154
adamw,12,11,5154.01921838522,19218037.63972387,16.771360158920288,4926.001,0.27047008,2.1189582,0.7509246,8.502283,-1.3075938
adamw,12,12,5823.693334281445,110480490.68959908,18.520349264144897,5596.3115,0.53702515,2.1324682,0.7572801,8.629863,-0.62171036
adamw,12,13,4521.9595955610275,251920806.34313408,19.344625145196915,4261.5474,0.6802906,2.0838933,0.7342379,8.357388,-0.38523525
adamw,12,14,4645.773703455925,58616537.337474786,17.886527344584465,4436.739,0.5677706,2.1168914,0.7499487,8.397675,-0.56603783
adamw,12,15,5122.574744999409,136489303.88727823,18.731756657361984,4870.0127,0.49548393,2.1056085,0.74460447,8.490851,-0.7022203
adamw,12,16,5926.952311098576,87325578.2734347,18.285153792239726,5710.4077,0.4602062,2.1390333,0.76035404,8.650045,-0.7760806
adamw,12,17,5786.784469366074,142350554.26930717,18.773803651332855,5533.082,0.75561523,2.1199834,0.7514083,8.618501,-0.28022298
adamw,12,18,5121.288743853569,182717955.76062605,19.023454885929823,4888.837,0.95209193,2.1158013,0.74943364,8.49471,-0.049093682
adamw,12,19,5017.067738771439,50874257.669750884,17.744868382811546,4804.3604,0.5123067,2.1236863,0.7531534,8.47728,-0.6688318
adamw,13,1,5841.024171829224,135669568.05411816,18.725733321160078,5587.419,0.6000709,2.121046,0.7519094,8.628273,-0.5107075
adamw,13,2,5790.940393149853,372487473.0117811,19.73571415245533,5532.9663,0.8521429,2.1180177,0.7504806,8.61848,-0.16000108
adamw,13,3,5711.940793931484,59597306.649736024,17.903120815753937,5489.3257,0.3562705,2.1326647,0.7573722,8.61056,-1.032065
adamw,13,4,7028.264100492001,168908888.07860014,18.944869697093964,6717.2905,0.35010248,2.1190221,0.75095475,8.81244,-1.0495293
adamw,13,5,4643.507378578186,234867811.39802292,19.274533480405807,4349.3716,0.6938559,2.0689757,0.72705364,8.377787,-0.365491
adamw,13,6,5765.86185413599,377201016.4213067,19.748289555311203,5477.43,0.59896904,2.1037073,0.74370116,8.608392,-0.51254535
adamw,13,7,5155.093316435814,667418376.6308789,20.31892735650763,4863.8164,1.0054123,2.0867462,0.735606,8.489578,0.005397746
adamw,13,8,5551.681140869856,33089246.46261604,17.314719080924988,5326.075,0.30943105,2.128336,0.75534046,8.58037,-1.17302
adamw,13,9,7332.503192484379,122980549.25864021,18.627536863088608,7105.6577,0.68878204,2.1538463,0.7672552,8.868647,-0.37283042
adamw,13,10,5999.448848962784,169574665.90825516,18.948803304694593,5772.372,1.0075758,2.135623,0.7587584,8.660838,0.007547199
adamw,13,11,5855.575893074274,70387805.85617419,18.069530732929707,5598.7656,0.39625433,2.1199281,0.7513822,8.630301,-0.925699
adamw,13,12,6159.683190941811,162677524.75255287,18.907279908657074,5923.2363,0.49672234,2.1341715,0.7580785,8.686638,-0.6997241
adamw,13,13,4926.92041260004,212919539.1074964,19.176424726843834,4653.2812,0.68259656,2.0892391,0.73679996,8.445328,-0.3818513
adamw,13,14,4895.756422162056,99325822.72959332,18.41391594707966,4675.17,0.75479317,2.1167116,0.74986374,8.450021,-0.2813115
adamw,13,15,5474.454262316227,167114305.93616536,18.934188842773438,5208.4844,0.43377715,2.1074848,0.7454952,8.558044,-0.83522433
adamw,13,16,6810.630015403032,110897556.45575342,18.52411739528179,6572.294,0.30855563,2.143086,0.76224685,8.790618,-1.1758531
adamw,13,17,6693.466551542282,234157623.6578534,19.271505124866962,6415.9385,0.86249995,2.126204,0.75433826,8.766541,-0.14792019
adamw,13,18,5465.8484055399895,187915930.47170582,19.051505088806152,5215.4556,0.85571223,2.114706,0.7489158,8.5593815,-0.15582113
adamw,13,19,5331.104517281055,62076176.029211946,17.943872962146997,5111.54,0.47616404,2.126857,0.75464535,8.539256,-0.74199283
adamw,14,1,6310.309563398361,159038125.49244675,18.88465406000614,6037.2744,0.4482361,2.121422,0.75208664,8.705708,-0.80243516
adamw,14,2,6147.213010489941,483249756.9761977,19.9960448294878,5861.5195,0.8082263,2.1129932,0.7481055,8.676165,-0.2129132
adamw,14,3,6082.011441797018,96596086.115001,18.386048793792725,5848.873,0.42161068,2.1343467,0.7581606,8.674005,-0.863673
adamw,14,4,7285.742495000362,186807860.55332783,19.045591056346893,6963.166,0.33832568,2.1189458,0.75091875,8.84839,-1.0837463
adamw,14,5,5190.164468348026,448624863.9497233,19.92169738933444,4886.093,0.7442441,2.0812898,0.73298776,8.494148,-0.2953862
adamw,14,6,6222.842937886715,571707218.2459394,20.164137214422226,5921.2593,0.7731084,2.1077728,0.7456319,8.686304,-0.25733596
adamw,14,7,5450.234555363655,1159724890.2370007,20.87144836038351,5147.09,0.9559126,2.089019,0.73669463,8.546186,-0.045088805
adamw,14,8,5884.2477170825005,32475536.81105,17.295997619628906,5645.796,0.26019657,2.1286368,0.7554818,8.638666,-1.3463179
adamw,14,9,7938.889630407095,75157942.71495502,18.13510227203369,7694.1997,0.34076163,2.1541538,0.767398,8.948222,-1.0765721
adamw,14,10,6288.955560743809,130675842.70784721,18.68823003023863,6050.6177,0.85920835,2.1355126,0.7587067,8.707915,-0.15174384
adamw,14,11,6115.543499588966,176379048.20272043,18.98814544826746,5843.089,0.71292305,2.1180952,0.7505172,8.673015,-0.33838177
adamw,14,12,6730.18540507555,211704684.33568197,19.170702815055847,6476.935,0.4847228,2.136171,0.759015,8.776003,-0.72417814
adamw,14,13,5272.732875794172,180264679.01836827,19.009937246970367,4991.906,0.45615402,2.0951807,0.7396398,8.5155735,-0.78492475
adamw,14,14,5240.55454954505,70779005.65978606,18.07507336139679,5008.219,0.4481121,2.1186037,0.7507572,8.518836,-0.80271184
adamw,14,15,6090.918474137783,455245025.1302429,19.93634596467018,5797.923,0.72871584,2.1087074,0.74607515,8.665255,-0.31647143
adamw,14,16,6960.4097686856985,45501366.11827113,17.633253127336502,6708.862,0.15500759,2.1400912,0.7608484,8.811185,-1.8642812
adamw,14,17,7020.014996886253,219560414.47020558,19.207138404250145,6729.295,0.68496794,2.1263278,0.75439644,8.814226,-0.37838325
adamw,14,18,6052.420362353325,243951056.77976114,19.312477845698595,5784.4453,0.75106204,2.1186993,0.7508024,8.662928,-0.28626704
adamw,14,19,5738.717073470354,27332279.731733356,17.123578414320946,5502.125,0.18811622,2.1267722,0.7546054,8.612889,-1.6706953
adamw,15,1,7027.410345375538,726407988.9209197,20.403622552752495,6713.7397,0.8112889,2.1177902,0.7503732,8.811912,-0.20913108
adamw,15,2,6672.401723146439,384005249.5714995,19.76616608351469,6373.9453,0.79683995,2.1175284,0.75024956,8.759974,-0.22710142
adamw,15,3,6501.084113001823,281470478.5878751,19.45553789148107,6251.7637,1.0027949,2.1342993,0.7581384,8.740619,0.0027909637
adamw,15,4,7421.388970851898,421299886.5877234,19.858855605125427,7094.796,0.6522416,2.119623,0.7512382,8.867117,-0.42734027
adamw,15,5,5779.609998226166,1296192301.0485938,20.98269732296467,5442.549,1.1218907,2.081934,0.7332972,8.602003,0.11501536
adamw,15,6,6912.471689879894,1154827627.3463964,20.86721682548523,6595.2104,0.8658542,2.1144722,0.7488052,8.794099,-0.14403874
adamw,15,7,5962.49237960577,2272315802.010784,21.544064790010452,5635.995,0.9280223,2.0912366,0.73775554,8.636929,-0.07469949
adamw,15,8,6241.6095547527075,43854434.51219355,17.596386596560478,5989.3467,0.1940761,2.1289053,0.7556079,8.697738,-1.6395049
adamw,15,9,8637.790283560753,96644548.46285272,18.38655060529709,8377.079,0.31163442,2.1558406,0.7681807,9.033255,-1.1659245
adamw,15,10,6645.250394880772,136934619.32117155,18.735014475882053,6399.2427,0.68903494,2.1378002,0.75977737,8.763935,-0.3724633
adamw,15,11,6468.9847292900085,275645875.40773594,19.434627514332533,6178.461,0.7916801,2.1171525,0.750072,8.728825,-0.23359786
adamw,15,12,7544.9422398507595,296522446.38571393,19.507633209228516,7271.031,0.42464694,2.139647,0.76064086,8.891653,-0.85649717
adamw,15,13,5657.572345554829,332225419.1999942,19.62132417410612,5351.34,0.52012366,2.092922,0.73856115,8.585102,-0.65368867
adamw,15,14,5695.126347988844,112589245.13537426,18.539257131516933,5450.652,0.48030338,2.1222694,0.752486,8.603491,-0.73333734
adamw,15,15,6452.38790345192,808606196.6089072,20.51082264445722,6144.294,0.971768,2.1096103,0.74650323,8.723279,-0.028638164
adamw,15,16,7341.338431939483,65856739.196038544,18.002992056310177,7078.233,0.14075337,2.140849,0.7612025,8.864779,-1.960746
adamw,15,17,7383.14135736227,349490777.4557492,19.671987436711788,7086.764,0.75297827,2.1296341,0.7559502,8.865984,-0.2837189
adamw,15,18,6755.486192643642,329216937.7691307,19.612227365374565,6469.586,0.606209,2.1238112,0.7532122,8.774867,-0.5005305
adamw,15,19,6212.0030552744865,166995152.58056754,18.933474972844124,5961.7446,0.7744106,2.1292164,0.75575405,8.693118,-0.25565305
adamw,16,1,7421.453063309193,1024823880.137131,20.747786791995168,7093.092,0.97600263,2.118804,0.75085175,8.866877,-0.024289994
adamw,16,2,7131.599596440792,748118781.9012482,20.433071918785572,6819.1636,0.8911583,2.1198988,0.75136834,8.827492,-0.11523322
adamw,16,3,7124.164773404598,344348651.59017307,19.657165601849556,6851.9565,0.82007676,2.134687,0.75832,8.83229,-0.19835733
adamw,16,4,7746.211045205593,544263160.825672,20.114942967891693,7403.9326,0.59235245,2.1191328,0.7510069,8.909766,-0.52365345
adamw,16,5,6117.7485275268555,1180556879.0464838,20.88925215601921,5759.574,0.7399062,2.0813098,0.7329974,8.658619,-0.3012319
adamw,16,6,7307.387568473816,1723734424.3622658,21.26775943674147,6974.3228,0.973382,2.1152658,0.7491805,8.849991,-0.026978677
adamw,16,7,6229.671936750412,2989123323.6150584,21.818246169015765,5889.808,0.98083735,2.0917356,0.73799413,8.680979,-0.019348638
adamw,16,8,6644.494241654873,251210375.50046054,19.341801192611456,6386.793,0.8981067,2.1331713,0.7576097,8.761988,-0.107466415
adamw,16,9,8815.710288524628,193794085.93049577,19.082306563854218,8548.977,0.58615744,2.15564,0.7680876,9.053567,-0.5341669
adamw,16,10,7181.513477861881,328182677.64130193,19.609081726521254,6920.879,0.95195705,2.139707,0.76066893,8.8422985,-0.049235363
adamw,16,11,7025.200664758682,257338768.15119117,19.365904048085213,6719.9863,0.7017828,2.1209838,0.75188005,8.812841,-0.3541313
adamw,16,12,7896.864249110222,417198821.36711997,19.84907329082489,7608.6587,0.5283476,2.139147,0.76040715,8.937042,-0.63800085
adamw,16,13,5925.161095440388,369108491.92091864,19.72660084068775,5609.2207,0.46752793,2.095024,0.7395651,8.632167,-0.7602962
adamw,16,14,6249.463220208883,155186867.6435178,18.860140576958656,5993.0103,0.47275397,2.127222,0.75481695,8.698349,-0.7491802
adamw,16,15,6796.161330342293,664379029.3945378,20.31436377763748,6473.525,0.61150503,2.1103246,0.7468418,8.775476,-0.49183208
adamw,16,16,7698.347867965698,299017569.56872946,19.516013242304325,7421.8433,0.4706788,2.140632,0.76110107,8.912183,-0.7535794
adamw,16,17,8147.564904332161,1307770050.321361,20.991589471697807,7833.693,1.2569443,2.1338499,0.7579278,8.966189,0.22868364
adamw,16,18,7353.855201601982,745867486.8014427,20.430058613419533,7050.1533,0.9038267,2.1264746,0.7544655,8.860805,-0.101117626
adamw,16,19,6738.201338529587,281496643.5599981,19.455631136661395,6476.522,0.91758466,2.1330147,0.7575363,8.775939,-0.086010434
adamw,17,1,7882.504333794117,975565802.383473,20.698528081178665,7547.176,0.6259883,2.1232622,0.75295365,8.928928,-0.46842358
adamw,17,2,7346.28952050209,744049897.6748891,20.42761868238449,7025.714,0.7541125,2.1203473,0.7515799,8.857332,-0.28221375
adamw,17,3,7258.207158923149,511261337.8480176,20.052391678094864,6983.5625,1.0486724,2.1356387,0.75876576,8.851315,0.04752502
adamw,17,4,8373.962140738964,528250006.16278017,20.085079967975616,8016.0786,0.37853998,2.1229055,0.7527857,8.989204,-0.97143364
adamw,17,5,6390.096219658852,1187016032.147459,20.894707838073373,6016.835,0.70004046,2.0816422,0.7331571,8.702316,-0.35661715
adamw,17,6,8084.43701505661,2642633271.5461707,21.695041105151176,7737.4624,0.9209769,2.1222336,0.7524691,8.953829,-0.08232035
adamw,17,7,6824.143717169762,2331125937.367718,21.56961725372821,6466.301,0.989696,2.0972545,0.74062914,8.77436,-0.010357427
adamw,17,8,7498.5054758787155,454719918.26990706,19.935192182660103,7225.7715,0.81331575,2.1394937,0.7605692,8.885409,-0.20663588
adamw,17,9,9103.817431390285,214252446.11653107,19.182665824890137,8832.351,0.59746176,2.1567926,0.7686222,9.086177,-0.515065
adamw,17,10,8038.600767970085,290122320.68388236,19.485812932252884,7769.411,0.53561723,2.1470792,0.7641084,8.95795,-0.6243355
adamw,17,11,7381.088407456875,561934752.9567679,20.14689674973488,7060.4775,0.9259841,2.1210155,0.751895,8.862268,-0.07689823
adamw,17,12,8178.30843770504,500602545.7232715,20.031322479248047,7886.0605,0.59801614,2.141139,0.76133794,8.972852,-0.5141375
adamw,17,13,6334.559892714024,567612463.465963,20.156948998570442,6003.0103,0.5410026,2.0975785,0.7407836,8.700016,-0.61433125
adamw,17,14,6514.427106261253,270998335.0499576,19.417623311281204,6248.018,0.6754774,2.1275747,0.7549827,8.74002,-0.3923356
adamw,17,15,7474.417178630829,1171331202.1651273,20.881407141685486,7132.624,0.54332304,2.1148643,0.74899065,8.872435,-0.6100512
adamw,17,16,8285.922365933657,287573397.62532127,19.47698874771595,7996.2344,0.30055228,2.1431282,0.7622665,8.986726,-1.2021335
adamw,17,17,9304.52630007267,4041894513.5562353,22.11997902393341,8965.357,1.9987749,2.1392586,0.7604593,9.101123,0.69253445
adamw,17,18,7623.03580224514,855846826.8259679,20.567601963877678,7312.9746,0.795398,2.128071,0.75521594,8.897406,-0.2289127
adamw,17,19,7207.342720746994,430506931.2224481,19.880474265664816,6942.2188,1.0442317,2.1383893,0.7600529,8.845377,0.043281358
adamw,18,1,8041.924408078194,1706997923.4983623,21.258002251386642,7699.175,1.1432039,2.1230485,0.75285304,8.948869,0.13383472
adamw,18,2,7545.385259985924,940443178.8852031,20.661861449480057,7215.4033,0.7419249,2.1200628,0.7514457,8.883973,-0.29850727
adamw,18,3,7740.182343900204,276515027.13788086,19.437775641679764,7452.251,0.40841502,2.1373203,0.75955284,8.916271,-0.8954714
adamw,18,4,8905.356958985329,950706422.1605053,20.67271590232849,8531.465,0.4938048,2.1248646,0.75370806,9.051517,-0.705615
adamw,18,5,6986.123548865318,2887388975.567689,21.783618673682213,6593.75,1.1115791,2.087464,0.73595,8.793878,0.10578158
adamw,18,6,8627.926006913185,2461755377.526598,21.624141305685043,8261.819,0.7604226,2.1235073,0.7530691,9.019401,-0.27388093
adamw,18,7,7262.3123433589935,5381651748.188257,22.406261019408703,6882.3325,1.1249139,2.0975747,0.7407818,8.836713,0.11770653
adamw,18,8,7907.065400063992,320398404.05758196,19.585075676441193,7629.033,0.5033843,2.1426692,0.76205236,8.939716,-0.6864014
adamw,18,9,9558.925474017859,195378020.9135127,19.090447425842285,9282.797,0.42678663,2.1592464,0.7697593,9.135919,-0.85147107
adamw,18,10,8476.20570975542,309109753.470316,19.54920721054077,8190.144,0.39204437,2.1463714,0.7637787,9.010687,-0.9363803
adamw,18,11,7634.722047805786,383389178.35860944,19.764560654759407,7303.981,0.74461174,2.121329,0.75204283,8.896174,-0.29489234
adamw,18,12,8816.654890805483,352164511.1852728,19.679608643054962,8515.796,0.3199971,2.1453645,0.7633095,9.049678,-1.1394434
adamw,18,13,6574.525910079479,632746092.9604138,20.26557943224907,6238.132,0.5104982,2.1006427,0.74224335,8.738436,-0.6723681
adamw,18,14,6734.13909894228,291231426.8171719,19.489629298448563,6459.0884,0.6700092,2.127703,0.75504297,8.773244,-0.40046385
adamw,18,15,7854.106129765511,2788654766.0725794,21.74882534146309,7493.098,1.1379132,2.1142213,0.74868655,8.921738,0.12919608
adamw,18,16,8944.807628035545,1035654349.4641438,20.75829979777336,8623.052,0.5954877,2.1404378,0.7610104,9.062195,-0.51837456
adamw,18,17,10222.877908587456,3397620572.333755,21.946341529488564,9863.044,1.1896611,2.1425607,0.7620017,9.19655,0.17366852
adamw,18,18,7929.141793787479,942290121.1387202,20.663824170827866,7601.529,0.65824825,2.1263757,0.75441897,8.936105,-0.41817313
adamw,18,19,7681.956572592258,426404308.8666212,19.87089878320694,7405.311,0.7875188,2.1404321,0.7610077,8.909953,-0.23886806
adamw,19,1,8315.809750199318,1530931413.3956923,21.14914190582931,7971.2144,0.9920721,2.12615,0.7543128,8.983592,-0.007959487
adamw,19,2,8257.819615125656,2805192990.018587,21.754738718271255,7907.7993,1.3445024,2.1235774,0.7531021,8.975605,0.296024
adamw,19,3,8021.578469872475,378932129.34475464,19.752867460250854,7720.2856,0.4094007,2.1363566,0.75910187,8.951607,-0.8930609
adamw,19,4,10018.222244739532,1802956409.8167517,21.312693536281586,9620.769,0.50750756,2.130885,0.7565373,9.1716795,-0.6782437
adamw,19,5,7358.149964094162,5978303698.034243,22.511403501033783,6958.2124,1.368162,2.0921555,0.7381949,8.847678,0.31346825
adamw,19,6,9024.079031944275,3857419908.5007186,22.073264203965664,8649.064,0.9080858,2.12579,0.75414354,9.065207,-0.09641639
adamw,19,7,7682.526989579201,5173295181.027592,22.3667759783566,7292.839,1.0611917,2.1017678,0.7427788,8.894649,0.0593925
adamw,19,8,8233.10673546791,486687729.81783,20.003133475780487,7947.2314,0.5402448,2.1437948,0.76257753,8.980579,-0.6157329
adamw,19,9,10156.346572339535,405816127.69532776,19.82141050696373,9869.072,0.6581349,2.1608255,0.7704903,9.197161,-0.41834536
adamw,19,10,9387.91947978735,1232877881.7366717,20.932617038488388,9076.132,0.9081158,2.147786,0.7644375,9.113403,-0.09638336
adamw,19,11,8005.246360242367,368048133.30062604,19.72372391074896,7670.699,0.62589014,2.1253188,0.7539218,8.945163,-0.46858042
adamw,19,12,9079.26190584898,732303041.1931337,20.411704778671265,8775.006,0.5616769,2.1469731,0.764059,9.079662,-0.5768285
